UNIQUE_ID,Class 2 Prob,Hire
244933794,0.3303150320736165,0
245212568,0.44478990797395623,0
245043129,0.45164116119853354,0
245109906,0.45259231839364583,0
245181937,0.4564995237245346,0
245160450,0.45807605695900466,0
242301971,0.4583047041892645,0
245103618,0.45848270372839844,0
245037442,0.4587463430232065,0
245171396,0.460342464207852,0
245125053,0.46170896774065173,0
245061861,0.4617506430213604,0
245027842,0.4627391510557905,0
245085559,0.4630956256493218,0
245179298,0.46312006955644797,0
245259279,0.46312006955644797,0
245156612,0.46424373241484757,0
245260360,0.46437398168215305,0
244956548,0.46446513146254964,0
245096151,0.4647948338826308,0
245226499,0.4649430269418509,0
244961587,0.4652550012666449,0
245130013,0.46532502986379465,0
245157299,0.4655405342661881,0
245085023,0.4657759814636605,0
245166324,0.4658338983858087,0
245086817,0.46594112025271545,0
245094068,0.4660650513265955,0
245180089,0.46610304175056727,0
245185561,0.46652666270962595,0
245159806,0.46669232674797223,0
245033187,0.4669921974644672,0
245216837,0.46706371606988506,0
245115341,0.46752260850597516,0
245219861,0.4677300208771169,0
242123170,0.46777184112522874,0
245145699,0.4680496381627436,0
245150929,0.4680802603063544,0
245089635,0.4682266088357782,0
245192684,0.46848079858685976,0
245191598,0.4685843303303067,0
244941406,0.4686240314001128,0
245075574,0.4689292074586834,0
244950168,0.4693728471479414,0
245038356,0.4694310668728109,0
245122170,0.4695589791997525,0
245112344,0.4700835407561118,0
245160706,0.4702317702934065,0
245165734,0.47030108817453875,0
245141551,0.4703127223312071,0
244984511,0.4703400944297279,0
245185719,0.4705253679953007,0
245090400,0.4706076739935798,0
245117218,0.47062462141655975,0
245080023,0.47082600215381737,0
245084645,0.47087450309144196,0
245146910,0.47096684727313154,0
245196496,0.4710767972693367,0
245155518,0.47136025879341303,0
245067450,0.47172376343683,0
245033144,0.47176202237240816,0
245081195,0.4718202661239145,0
245171549,0.4720252902126098,0
245133624,0.4720533122490237,0
245133666,0.4721845954408472,0
245037781,0.4722683653683134,0
244989845,0.47228832593424114,0
245129244,0.4723003789465142,0
244972216,0.47250752073089913,0
245224739,0.47257577028848946,0
245171707,0.4725943128196313,0
245100055,0.4726121809462796,0
245091541,0.47267610793079284,0
245212741,0.4727273163984136,0
244978941,0.4727837949458804,0
244997072,0.47290412516414804,0
245119120,0.47303308095322405,0
245274386,0.47305857121337663,0
245201938,0.4730832906966487,0
245156413,0.4733817516181497,0
245139162,0.4734023053969111,0
244937136,0.47340454801283033,0
245108003,0.4735940109158366,0
245066685,0.47373442542568023,0
245217078,0.47376250557169547,0
245101924,0.47386294094329623,0
245274271,0.4742784690110223,0
245118453,0.4743315321241149,0
245103431,0.47438428455308346,0
245081525,0.474451710522373,0
245103289,0.474503413183731,0
244973486,0.4745209607520917,0
245180993,0.47455306986684576,0
245205747,0.47478886432874645,0
245161977,0.4748318083193202,0
245146219,0.4748511964640145,0
245041314,0.47485987801767404,0
245112739,0.47490804082595967,0
245084090,0.47492839134836573,0
