UNIQUE_ID,Class 2 Prob,Hire
243405074,0.24379356639846406,0
245080721,0.25193662913918596,0
244973608,0.2664913978917696,0
245176018,0.27109968375484594,0
245159934,0.2716040423400303,0
245075748,0.2733552903950047,0
245107518,0.27437126526152633,0
238621378,0.2763044490055724,0
245195504,0.28128925428024365,0
239512149,0.282888324030696,0
245138556,0.2829215244125198,0
245211320,0.2829270628986744,0
245048150,0.284103214591334,0
245112571,0.28680919932931437,0
245101605,0.2875308099484638,0
245130595,0.2922238859321475,0
245035564,0.2929296641697965,0
244334408,0.2942062730119978,0
245080148,0.2958195330643733,0
244991655,0.29751097193123177,0
126081686,0.2994352876787676,0
231733959,0.30132185611657525,0
237271787,0.30683667483144134,0
245026619,0.3070765870652727,0
244965314,0.3076159335392511,0
244933794,0.30789753663006647,0
245170527,0.30796975500456264,0
245129336,0.3081755560737998,0
245226120,0.30876777020821067,0
245100385,0.3105807444431399,0
244974543,0.31101045527825877,0
245091726,0.3156110883574444,0
245185056,0.31577948223683344,0
245147704,0.3158357755125672,0
245155877,0.3167047109632362,0
244292501,0.3172453815221144,0
245128884,0.31751147134022234,0
245047832,0.31787789143178163,0
245245110,0.3202401851497264,0
245092091,0.3211964490604115,0
245146741,0.3213419141746084,0
245229389,0.3213701091646311,0
245156599,0.32463679140312274,0
245090144,0.324693475833545,0
245096766,0.32528394298983904,0
245130601,0.3258134375219564,0
244565048,0.3258559392867217,0
245186493,0.32777222433799713,0
244972267,0.3282026078638687,0
245188321,0.3284800376769377,0
245096001,0.32923416585380083,0
245196978,0.33002535494856794,0
245047872,0.3305158836176998,0
241982151,0.33150177236091477,0
241794266,0.331793052046353,0
245225154,0.33253040443183873,0
244960493,0.33304409480549163,0
245080143,0.33316337409575303,0
244797238,0.3337004044859996,0
245134600,0.3338336244797036,0
245224891,0.3340284721665965,0
245073240,0.3351342181938498,0
245229149,0.33551906381125135,0
245145242,0.3357355284750151,0
245173199,0.3366976558401879,0
245067450,0.3371836382455111,0
245172910,0.33718379178223506,0
245109224,0.3372940472333241,0
245025486,0.33900417057032706,0
245226345,0.33917379338736053,0
245097386,0.3392760775006432,0
241338401,0.33975877287977596,0
242139392,0.34038196078554295,0
245047378,0.3406439105673755,0
245226461,0.3410531618554361,0
245172865,0.3412524528634999,0
236248808,0.34160339347408525,0
245196172,0.3416150273897348,0
245108719,0.3419495605837589,0
241793656,0.3423015684983948,0
245098177,0.34244412419561376,0
244940560,0.3429429431644513,0
239583219,0.3434204070170213,0
245039419,0.3436457997827379,0
245252280,0.3436789226537553,0
243373481,0.3438323555721387,0
233243321,0.3439040184487339,0
245196515,0.3439351162400089,0
245106722,0.34407003176237705,0
245059555,0.34510095539481056,0
245196921,0.34520461272312575,0
245089503,0.34614292001329194,0
245225545,0.3465857770576258,0
245074237,0.34675644122348914,0
245267706,0.34677074549868897,0
245152671,0.3476390041372017,0
245136607,0.34802649751238085,0
245226067,0.34821704604002934,0
