UNIQUE_ID,Class 2 Prob,Hire
245054898,0.23597619047619042,0
245237284,0.24071428571428566,0
245252280,0.25125000000000003,0
245097386,0.26799999999999996,0
124621507,0.2690952380952381,0
245196515,0.27208333333333334,0
245226067,0.2730833333333333,0
245067514,0.27871428571428575,0
245072831,0.27908333333333335,0
245086271,0.28,0
239470277,0.28558333333333336,0
245052007,0.28633333333333333,0
245093581,0.2865833333333334,0
244982051,0.2885,0
245224560,0.2886666666666667,0
245136607,0.28871428571428565,0
245201581,0.2889166666666666,0
245220727,0.2895833333333334,0
244917891,0.2900595238095238,0
245200691,0.2900952380952381,0
239512149,0.29224999999999995,0
245146741,0.2926309523809524,0
245277883,0.29375,0
245035564,0.29632142857142857,0
126151038,0.2978571428571428,0
245092091,0.2998333333333333,0
245100408,0.30000000000000004,0
245134600,0.30091666666666667,0
245096120,0.3018214285714286,0
245199044,0.302,0
245046219,0.30200000000000005,0
245219945,0.30266666666666675,0
245088777,0.303,0
245052570,0.30354166666666665,0
245231802,0.30386904761904754,0
241794266,0.3056666666666667,0
245048150,0.30591666666666667,0
245071246,0.306,0
245179789,0.30600396825396825,0
245091927,0.3065119047619048,0
245172739,0.3073333333333334,0
245202492,0.30878571428571433,0
245047967,0.309,0
245226345,0.30962499999999993,0
245226461,0.30974999999999997,0
244966914,0.31063095238095245,0
245191889,0.31158333333333327,0
245146410,0.31220833333333337,0
245035662,0.3123809523809524,0
245150192,0.31275,0
245190737,0.31378571428571433,0
245121055,0.3143214285714286,0
243411946,0.31454166666666666,0
244940560,0.3164642857142857,0
245103477,0.3166666666666667,0
245002178,0.3170833333333333,0
245185056,0.31719642857142855,0
245196978,0.31872619047619055,0
245155877,0.31879166666666664,0
245151143,0.319047619047619,0
245229389,0.31909523809523815,0
245159934,0.31955357142857144,0
245129336,0.3203333333333333,0
240764806,0.3203333333333333,0
245138191,0.3209166666666667,0
245145242,0.32148809523809535,0
240065100,0.32175,0
245192889,0.32186904761904755,0
238621378,0.3221666666666666,0
245162341,0.325,0
245170527,0.3253333333333333,0
232425493,0.3258452380952381,0
245180139,0.32603571428571426,0
245229149,0.326125,0
245080143,0.32648809523809524,0
245206266,0.3266666666666667,0
