UNIQUE_ID,Class 2 Prob,Hire
245133624,0.007916666666666666,0
245217078,0.018250000000000002,0
245052255,0.024,0
245135734,0.02408333333333333,0
245180993,0.025250000000000005,0
245254661,0.026583333333333334,0
245161496,0.026666666666666665,0
245155518,0.028333333333333335,0
244961587,0.02966666666666667,0
245085559,0.030535714285714284,0
245103573,0.031166666666666665,0
245180089,0.0325,0
245117218,0.033833333333333326,0
245194959,0.035416666666666666,0
245155926,0.03658333333333333,0
245259279,0.037333333333333336,0
245112739,0.038000000000000006,0
245207096,0.03922619047619048,0
245087592,0.04,0
245156612,0.04075,0
245162029,0.043,0
245185367,0.043083333333333335,0
245103289,0.04416666666666667,0
245087440,0.04449999999999999,0
245240363,0.04482142857142857,0
245170080,0.0475,0
245087299,0.04858333333333333,0
244956548,0.050916666666666666,0
245216837,0.05124999999999999,0
245179298,0.051666666666666666,0
244942310,0.05258333333333333,0
245192684,0.05283333333333333,0
244953974,0.05341666666666667,0
245226499,0.0535,0
245161977,0.05458333333333333,0
245103618,0.05522619047619047,0
245130013,0.05583333333333333,0
245160307,0.0575,0
245033187,0.057833333333333334,0
245089635,0.058166666666666665,0
244154418,0.05875,0
245185561,0.05983333333333332,0
245164664,0.060071428571428574,0
244929932,0.060166666666666674,0
245185719,0.06026785714285715,0
245184928,0.06033333333333334,0
245254600,0.0605,0
245112344,0.060833333333333336,0
245146910,0.06208333333333333,0
245217109,0.06275,0
245041314,0.06283333333333331,0
245081002,0.06299999999999999,0
245187516,0.063,0
245231726,0.06316666666666668,0
245226688,0.06333333333333334,0
244941406,0.06345833333333332,0
245107110,0.06447619047619049,0
245177051,0.06450000000000002,0
245171707,0.06483333333333334,0
245103431,0.065,0
245190921,0.06508333333333334,0
245069812,0.06530555555555556,0
245206667,0.06541666666666666,0
244985666,0.06583928571428573,0
244256659,0.066,0
245251766,0.06620238095238094,0
245120912,0.06716666666666668,0
245251641,0.06866666666666665,0
245125053,0.06941666666666667,0
244984511,0.06958333333333332,0
244964866,0.06958333333333334,0
245212568,0.07025,0
244937136,0.07025,0
245060428,0.07075000000000001,0
245170988,0.07100000000000001,0
245174611,0.0714404761904762,0
245139839,0.0725,0
245085023,0.07283333333333332,0
245096151,0.07291666666666666,0
245060967,0.07366666666666666,0
245120501,0.07400000000000001,0
245174356,0.07408333333333333,0
245145699,0.07428571428571427,0
